name,price,url,rating
"realme 13 Pro 5G (12GB RAM, 512GB, Emerald Green)",28999,https://www.croma.com/realme-13-pro-5g-12gb-ram-512gb-emerald-green-/p/308742,N/A
"FIRE-BOLTT Huracan Smartwatch with Bluetooth Calling (49.5mm Always On Display, IP68 Water Resistant, Silver Black Strap)",4449,https://www.croma.com/fire-boltt-huracan-smartwatch-with-bluetooth-calling-49-5mm-always-on-display-ip68-water-resistant-silver-black-strap-/p/303405,N/A
"Apple iPhone 15 Pro (1TB, Blue Titanium)",159900,https://www.croma.com/apple-iphone-15-pro-1tb-blue-titanium-/p/300802,N/A
"FIRE-BOLTT Shark Smartwatch with Bluetooth Calling (46.4mm HD Display, IP67 Water Resistant, Green Strap)",1220,https://www.croma.com/fire-boltt-shark-smartwatch-with-bluetooth-calling-46-4mm-hd-display-ip67-water-resistant-green-strap-/p/273180,3
"FIRE-BOLTT Visionary Smartwatch with Bluetooth Calling (45mm AMOLED Display, IP68 Water Resistant, Blue Strap)",1906,https://www.croma.com/fire-boltt-visionary-smartwatch-with-bluetooth-calling-45mm-amoled-display-ip68-water-resistant-blue-strap-/p/273206,5
"Apple Watch Ultra 2 GPS+Cellular with Alpine Loop - S (49mm Retina LTPO2 OLED Display, Black Titanium Case)",87200,https://www.croma.com/apple-watch-ultra-2-gps+cellular-with-alpine-loop-s-49mm-retina-ltpo2-oled-display-black-titanium-case-/p/309300,N/A
"oppo F27 Pro+ 5G (8GB RAM, 256GB, Dusk Pink)",27999,https://www.croma.com/oppo-f27-pro+-5g-8gb-ram-256gb-dusk-pink-/p/307395,N/A
"boAt Xtend Smartwatch with Activity Tracker (42mm LCD Display, 5ATM Water Resistant, Pitch Black Strap)",1994,https://www.croma.com/boat-xtend-smartwatch-with-activity-tracker-42mm-lcd-display-5atm-water-resistant-pitch-black-strap-/p/248616,1
"Croma Velocity AW Smartwatch with Bluetooth Calling (1.96 inches, AMOLED Display, IP68 Water Resistant, Black Strap)",2599,https://www.croma.com/croma-velocity-aw-smartwatch-with-bluetooth-calling-1-96-inches-amoled-display-ip68-water-resistant-black-strap-/p/306043,N/A
"realme 12 Pro Plus 5G (12GB RAM, 256GB, Explorer Red)",28999,https://www.croma.com/realme-12-pro-plus-5g-12gb-ram-256gb-explorer-red-/p/304496,5
"realme 12 Plus 5G (8GB RAM, 128GB, Navigator Beige)",19499,https://www.croma.com/realme-12-plus-5g-8gb-ram-128gb-navigator-beige-/p/305278,N/A
"Redmi 12 5G (6GB RAM, 128GB, Pastel Blue)",12499,https://www.croma.com/redmi-12-5g-6gb-ram-128gb-pastel-blue-/p/275650,4
"noise NoiseFit Diva 2 Smartwatch with Bluetooth Calling (36mm AMOLED Display, IP68 Water Resistant, Rose Pink Strap)",4499,https://www.croma.com/noise-noisefit-diva-2-smartwatch-with-bluetooth-calling-36mm-amoled-display-ip68-water-resistant-rose-pink-strap-/p/313169,N/A
"boAt Blaze Smartwatch with Activity Tracker (44.4mm with HD Display, Water Resistant, Deep Blue Strap)",2694,https://www.croma.com/boat-blaze-smartwatch-with-activity-tracker-44-4mm-with-hd-display-water-resistant-deep-blue-strap-/p/260370,2.3
"boAt Ultima Call Max Smartwatch with Bluetooth Calling (50.8mm HD Display, IP68 Water Resistant, Cool Grey Strap)",1694,https://www.croma.com/boat-ultima-call-max-smartwatch-with-bluetooth-calling-50-8mm-hd-display-ip68-water-resistant-cool-grey-strap-/p/274299,N/A
"oppo A3x 5G (4GB RAM, 64GB, Sparkle Black)",11499,https://www.croma.com/oppo-a3x-5g-4gb-ram-64gb-sparkle-black-/p/308537,N/A
"vivo V40 Pro 5G (12GB RAM, 512GB, Ganges Blue)",55999,https://www.croma.com/vivo-v40-pro-5g-12gb-ram-512gb-ganges-blue-/p/308795,N/A
"oppo Reno 10 Pro + 5G (12GB RAM, 256GB, Glossy Purple)",44999,https://www.croma.com/oppo-reno-10-pro-+-5g-12gb-ram-256gb-glossy-purple-/p/274548,N/A
"SAMSUNG Galaxy A06 (4GB RAM, 128GB, Black)",11499,https://www.croma.com/samsung-galaxy-a06-4gb-ram-128gb-black-/p/310633,N/A
"boAt Matrix Smartwatch with Bluetooth Calling (41.91mm AMOLED Display, 3ATM Dust Resistant, Ocean Blue Strap)",3494,https://www.croma.com/boat-matrix-smartwatch-with-bluetooth-calling-41-91mm-amoled-display-3atm-dust-resistant-ocean-blue-strap-/p/260372,N/A
"boAt Wave Force 2 Smartwatch with Bluetooth Calling (50.6mm HD Display, IP68 Water Resistant, Forest Green Strap)",2008,https://www.croma.com/boat-wave-force-2-smartwatch-with-bluetooth-calling-50-6mm-hd-display-ip68-water-resistant-forest-green-strap-/p/275410,3
"OnePlus Nord CE3 5G (8GB RAM, 128GB, Aqua Surge)",22999,https://www.croma.com/oneplus-nord-ce3-5g-8gb-ram-128gb-aqua-surge-/p/275685,3
"OnePlus Nord CE2 Lite 5G (6GB RAM, 128GB, Blue Tide)",17994,https://www.croma.com/oneplus-nord-ce2-lite-5g-6gb-ram-128gb-blue-tide-/p/251802,4.7
"realme 14 Pro 5G (8GB RAM, 128GB, Suede Grey)",24999,https://www.croma.com/realme-14-pro-5g-8gb-ram-128gb-suede-grey-/p/313020,N/A
"realme C61 4G (4GB RAM, 64GB, Safari Green)",7699,https://www.croma.com/realme-c61-4g-4gb-ram-64gb-safari-green-/p/307978,3
"amazfit Bip 5 Smartwatch with Bluetooth Calling (48.51mm HD LCD Display, IP68 Water Resistant, Grey Strap)",5994,https://www.croma.com/amazfit-bip-5-smartwatch-with-bluetooth-calling-48-51mm-hd-lcd-display-ip68-water-resistant-grey-strap-/p/307510,N/A
"Redmi 12 5G (8GB RAM, 256GB, Jade Black)",13994,https://www.croma.com/redmi-12-5g-8gb-ram-256gb-jade-black-/p/275651,3.2
"vivo Y27 4G (6GB RAM, 128GB, Garden Green)",11999,https://www.croma.com/vivo-y27-4g-6gb-ram-128gb-garden-green-/p/274906,5
"vivo V30 Pro 5G (8GB RAM, 256GB, Andaman Blue)",36999,https://www.croma.com/vivo-v30-pro-5g-8gb-ram-256gb-andaman-blue-/p/305312,4.7
"vivo V29 Pro 5G (12GB RAM, 256GB, Space Black)",29994,https://www.croma.com/vivo-v29-pro-5g-12gb-ram-256gb-space-black-/p/300600,N/A
"SAMSUNG Galaxy A54 5G (8GB RAM, 128GB, Awesome Graphite)",31494,https://www.croma.com/samsung-galaxy-a54-5g-8gb-ram-128gb-awesome-graphite-/p/270490,N/A
"PORTRONICS Kronos X1 Smartwatch with Activity Tracker (43.18mm Digital Display, IP67 Water Resistant, Green Strap)",4999,https://www.croma.com/portronics-kronos-x1-smartwatch-with-activity-tracker-43-18mm-digital-display-ip67-water-resistant-green-strap-/p/253438,N/A
"TITAN Smart 3.0 Smartwatch with Bluetooth Calling (49.7mm AMOLED Display, IP68 Water Resistant, Wine Red Strap)",7995,https://www.croma.com/titan-smart-3-0-smartwatch-with-bluetooth-calling-49-7mm-amoled-display-ip68-water-resistant-wine-red-strap-/p/276060,N/A
"SAMSUNG Galaxy M55 5G (12GB RAM, 256GB, Denim Black)",32999,https://www.croma.com/samsung-galaxy-m55-5g-12gb-ram-256gb-denim-black-/p/306023,2
"FIRE-BOLTT Dream Wi-Fi+4G SIM Android OS Wristphone (51.3mm HD Display, In-built GPS, Fusion Flicker Strap)",5042,https://www.croma.com/fire-boltt-dream-wi-fi+4g-sim-android-os-wristphone-51-3mm-hd-display-in-built-gps-fusion-flicker-strap-/p/303706,2.5
"oppo A59 5G (6GB RAM, 128GB, Starry Black)",15494,https://www.croma.com/oppo-a59-5g-6gb-ram-128gb-starry-black-/p/303143,3.4
"Redmi A3 (6GB RAM, 128GB, Olive Green)",9294,https://www.croma.com/redmi-a3-6gb-ram-128gb-olive-green-/p/304906,5
"oppo Reno 12 5G (8GB RAM, 256GB, Astro Silver)",30999,https://www.croma.com/oppo-reno-12-5g-8gb-ram-256gb-astro-silver-/p/307969,N/A
"vivo Y28 5G (4GB RAM, 128GB, Crystal Purple)",12999,https://www.croma.com/vivo-y28-5g-4gb-ram-128gb-crystal-purple-/p/303650,3.2
"amazfit Bip 3 Pro Smartwatch with Activity Tracker (42.92mm TFT Display, 5ATM Water Resistant, Black Strap)",1994,https://www.croma.com/amazfit-bip-3-pro-smartwatch-with-activity-tracker-42-92mm-tft-display-5atm-water-resistant-black-strap-/p/258360,4.8
"Redmi 12 5G (6GB RAM, 128GB, Moonstone Silver)",12499,https://www.croma.com/redmi-12-5g-6gb-ram-128gb-moonstone-silver-/p/275649,3.5
"realme 11 Pro 5G (12GB RAM, 256GB, Sunrise Beige)",27999,https://www.croma.com/realme-11-pro-5g-12gb-ram-256gb-sunrise-beige-/p/273448,N/A
"TITAN Smart 3.0 Smartwatch with Bluetooth Calling (49.7mm AMOLED Display, IP68 Water Resistant, Beige Strap)",7995,https://www.croma.com/titan-smart-3-0-smartwatch-with-bluetooth-calling-49-7mm-amoled-display-ip68-water-resistant-beige-strap-/p/276061,N/A
"Redmi A3 (6GB RAM, 128GB, Lake Blue)",9294,https://www.croma.com/redmi-a3-6gb-ram-128gb-lake-blue-/p/304908,3
"Redmi Note 12 Pro 5G (8GB RAM, 256GB, Stardust Purple)",20694,https://www.croma.com/redmi-note-12-pro-5g-8gb-ram-256gb-stardust-purple-/p/267254,3.5
"OnePlus Nord CE 3 Lite 5G (8GB RAM, 256GB, Chromatic Gray)",18494,https://www.croma.com/oneplus-nord-ce-3-lite-5g-8gb-ram-256gb-chromatic-gray-/p/270656,2.8
"boAt Gen 1 Smart Ring with Activity Tracker (Size 9, 5ATM Water Resistant, Charcoal Black)",7094,https://www.croma.com/boat-gen-1-smart-ring-with-activity-tracker-size-9-5atm-water-resistant-charcoal-black-/p/300185,1
"boAt Blaze Smartwatch with Activity Tracker (44.5mm HD Display, 3ATM Water Resistant, Active Black Strap)",2694,https://www.croma.com/boat-blaze-smartwatch-with-activity-tracker-44-5mm-hd-display-3atm-water-resistant-active-black-strap-/p/260371,4.5
"Redmi 12 5G (6GB RAM, 128GB, Jade Black)",12499,https://www.croma.com/redmi-12-5g-6gb-ram-128gb-jade-black-/p/275648,3.5
"noise NoiseFit Halo Smartwatch with Bluetooth Calling (36mm AMOLED Display, IP68 Water Resistant, Jet Black Strap)",2999,https://www.croma.com/noise-noisefit-halo-smartwatch-with-bluetooth-calling-36mm-amoled-display-ip68-water-resistant-jet-black-strap-/p/270821,N/A
"SAMSUNG Galaxy A56 5G (12GB RAM, 256GB, Awesome Graphite)",44999,https://www.croma.com/samsung-galaxy-a56-5g-12gb-ram-256gb-awesome-graphite-/p/314433,N/A
"boAt Wave Pro Smartwatch with Health Monitoring (42.9mm HD Display, IP67 Sweat, Splash and Dust Resistant, Active Black Strap)",2209,https://www.croma.com/boat-wave-pro-smartwatch-with-health-monitoring-42-9mm-hd-display-ip67-sweat-splash-and-dust-resistant-active-black-strap-/p/260388,3.5
"boAt Wave Armour Smartwatch with Bluetooth Calling (46.4mm HD Display, IP68 Sweat Resistant, Olive Green Strap)",1694,https://www.croma.com/boat-wave-armour-smartwatch-with-bluetooth-calling-46-4mm-hd-display-ip68-sweat-resistant-olive-green-strap-/p/274303,N/A
"SAMSUNG Galaxy A36 5G (8GB RAM, 256GB, Awesome Lavender)",33999,https://www.croma.com/samsung-galaxy-a36-5g-8gb-ram-256gb-awesome-lavender-/p/314450,N/A
"boAt Wave Glory Smartwatch with Bluetooth Calling (49.7mm Display, IP67 Water Resistant, Active Black Strap)",1674,https://www.croma.com/boat-wave-glory-smartwatch-with-bluetooth-calling-49-7mm-display-ip67-water-resistant-active-black-strap-/p/274837,N/A
"SAMSUNG Galaxy A23 5G (8GB RAM, 128GB, Silver)",19199,https://www.croma.com/samsung-galaxy-a23-5g-8gb-ram-128gb-silver-/p/268126,3.9
"SAMSUNG Galaxy A36 5G (8GB RAM, 256GB, Awesome White)",33999,https://www.croma.com/samsung-galaxy-a36-5g-8gb-ram-256gb-awesome-white-/p/314445,N/A
"SAMSUNG Galaxy A36 5G (8GB RAM, 128GB, Awesome White)",30999,https://www.croma.com/samsung-galaxy-a36-5g-8gb-ram-128gb-awesome-white-/p/314458,N/A
"SAMSUNG Galaxy A56 5G (8GB RAM, 128GB, Awesome Olive)",38999,https://www.croma.com/samsung-galaxy-a56-5g-8gb-ram-128gb-awesome-olive-/p/314438,N/A
"TITAN Celestor Smartwatch with Bluetooth Calling (36mm AMOLED Display, 3ATM Water Resistant, Blue Strap)",9995,https://www.croma.com/titan-celestor-smartwatch-with-bluetooth-calling-36mm-amoled-display-3atm-water-resistant-blue-strap-/p/308752,N/A
"oppo Reno11 5G (8GB RAM, 128GB, Rock Grey)",27994,https://www.croma.com/oppo-reno11-5g-8gb-ram-128gb-rock-grey-/p/303664,N/A
"vivo Y200 Pro 5G (8GB RAM, 128GB, Silk Black)",24999,https://www.croma.com/vivo-y200-pro-5g-8gb-ram-128gb-silk-black-/p/306492,N/A
"SAMSUNG Galaxy A15 5G (8GB RAM, 256GB, Blue)",19999,https://www.croma.com/samsung-galaxy-a15-5g-8gb-ram-256gb-blue-/p/303267,N/A
"SAMSUNG Galaxy A36 5G (8GB RAM, 128GB, Awesome Black)",30999,https://www.croma.com/samsung-galaxy-a36-5g-8gb-ram-128gb-awesome-black-/p/314456,N/A
"SAMSUNG Galaxy A36 5G (8GB RAM, 256GB, Awesome Black)",33999,https://www.croma.com/samsung-galaxy-a36-5g-8gb-ram-256gb-awesome-black-/p/314440,N/A
"SAMSUNG Galaxy A36 5G (12GB RAM, 256GB, Awesome Lavender)",36999,https://www.croma.com/samsung-galaxy-a36-5g-12gb-ram-256gb-awesome-lavender-/p/314435,N/A
"realme 13 Pro 5G (8GB RAM, 128GB, Emerald Green)",23999,https://www.croma.com/realme-13-pro-5g-8gb-ram-128gb-emerald-green-/p/308739,N/A
"SAMSUNG Galaxy A14 5G (4GB RAM, 128GB, Black)",14499,https://www.croma.com/samsung-galaxy-a14-5g-4gb-ram-128gb-black-/p/303894,5
"SAMSUNG Galaxy A36 5G (12GB RAM, 256GB, Awesome Black)",36999,https://www.croma.com/samsung-galaxy-a36-5g-12gb-ram-256gb-awesome-black-/p/314446,N/A
"Apple Watch Series 10 GPS with Sport Band - M/L (46mm Retina LTPO3 OLED Display, Silver Aluminium Case)",48400,https://www.croma.com/apple-watch-series-10-gps-with-sport-band-m-l-46mm-retina-ltpo3-oled-display-silver-aluminium-case-/p/309462,N/A
"SAMSUNG Galaxy A56 5G (8GB RAM, 256GB, Awesome Olive)",41999,https://www.croma.com/samsung-galaxy-a56-5g-8gb-ram-256gb-awesome-olive-/p/314436,N/A
"noise Origin Smartwatch with Activity Tracker (37.08mm AMOLED Display, 3ATM Water Resistant, Jet Black Strap)",5999,https://www.croma.com/noise-origin-smartwatch-with-activity-tracker-37-08mm-amoled-display-3atm-water-resistant-jet-black-strap-/p/306886,5
"Apple Watch SE GPS with Starlight Sport Band - M/L (44mm Retina LTPO OLED Display, Starlight Aluminium Case)",27090,https://www.croma.com/apple-watch-se-gps-with-starlight-sport-band-m-l-44mm-retina-ltpo-oled-display-starlight-aluminium-case-/p/309360,N/A
"Google Pixel 8 Pro 5G (12GB RAM, 128GB, Bay)",96999,https://www.croma.com/google-pixel-8-pro-5g-12gb-ram-128gb-bay-/p/309134,N/A
"SAMSUNG Galaxy A56 5G (12GB RAM, 256GB, Awesome Lightgray)",47999,https://www.croma.com/samsung-galaxy-a56-5g-12gb-ram-256gb-awesome-lightgray-/p/314443,N/A
"SAMSUNG Galaxy A56 5G (8GB RAM, 256GB, Awesome Graphite)",41999,https://www.croma.com/samsung-galaxy-a56-5g-8gb-ram-256gb-awesome-graphite-/p/314434,N/A
"SAMSUNG Galaxy A36 5G (8GB RAM, 128GB, Awesome Lavender)",30999,https://www.croma.com/samsung-galaxy-a36-5g-8gb-ram-128gb-awesome-lavender-/p/314448,N/A
"SAMSUNG Galaxy A56 5G (8GB RAM, 256GB, Awesome Lightgray)",41999,https://www.croma.com/samsung-galaxy-a56-5g-8gb-ram-256gb-awesome-lightgray-/p/314441,N/A
"vivo Y28 5G (8GB RAM, 128GB, Glitter Aqua)",15999,https://www.croma.com/vivo-y28-5g-8gb-ram-128gb-glitter-aqua-/p/303529,N/A
"oppo Reno 12 Pro 5G (12GB RAM, 512GB, Sunset Gold)",37999,https://www.croma.com/oppo-reno-12-pro-5g-12gb-ram-512gb-sunset-gold-/p/307959,N/A
"SAMSUNG Galaxy A56 5G (8GB RAM, 128GB, Awesome Graphite)",38999,https://www.croma.com/samsung-galaxy-a56-5g-8gb-ram-128gb-awesome-graphite-/p/314451,N/A
"SAMSUNG Galaxy S24 Plus 5G (12GB RAM, 512GB, Onyx Black)",98994,https://www.croma.com/samsung-galaxy-s24-plus-5g-12gb-ram-512gb-onyx-black-/p/303847,N/A
"amazfit Active Smartwatch with Bluetooth Calling (42mm Amoled Display, 50ATM Water Resistant, Midnight Black)",9944,https://www.croma.com/amazfit-active-smartwatch-with-bluetooth-calling-42mm-amoled-display-50atm-water-resistant-midnight-black-/p/307110,N/A
"FIRE-BOLTT Visionary Ultra Smartwatch with Bluetooth Calling (45.2mm AMOLED Display, IP68 Water Resistant, Gold Strap)",1665,https://www.croma.com/fire-boltt-visionary-ultra-smartwatch-with-bluetooth-calling-45-2mm-amoled-display-ip68-water-resistant-gold-strap-/p/302177,5
"Apple Watch Series 10 GPS+Cellular with Milanese Loop (42mm Retina LTPO3 OLED Display, Natural Titanium Case)",82350,https://www.croma.com/apple-watch-series-10-gps+cellular-with-milanese-loop-42mm-retina-ltpo3-oled-display-natural-titanium-case-/p/309489,N/A
"boAt Enigma X400 Smartwatch with Bluetooth Calling (36.8mm AMOLED Display, IP67 Sweat Resistant, Silver Chrome Strap)",2494,https://www.croma.com/boat-enigma-x400-smartwatch-with-bluetooth-calling-36-8mm-amoled-display-ip67-sweat-resistant-silver-chrome-strap-/p/304402,1
"noise ColorFit Pro 2 Smartwatch with Activity Tracker (33mm LCD Display, IP68 Waterproof, Mist Grey Strap)",4999,https://www.croma.com/noise-colorfit-pro-2-smartwatch-with-activity-tracker-33mm-lcd-display-ip68-waterproof-mist-grey-strap-/p/241245,5
"noise ColorFit Pro 2 Smartwatch with Activity Tracker (33mm LCD Display, IP68 Waterproof, Teal Green Strap)",4999,https://www.croma.com/noise-colorfit-pro-2-smartwatch-with-activity-tracker-33mm-lcd-display-ip68-waterproof-teal-green-strap-/p/241246,3
"noise ColorFit Qube O2 Smartwatch with Activity Tracker (35.56mm TFT LCD Display, IP68 Waterproof, Royal Blue Strap)",594,https://www.croma.com/noise-colorfit-qube-o2-smartwatch-with-activity-tracker-35-56mm-tft-lcd-display-ip68-waterproof-royal-blue-strap-/p/249634,N/A
"FIRE-BOLTT Hulk BSW052 Smartwatch with Bluetooth Calling (45mm AMOLED Display, IP67 Water Resistant, Gold Pink Strap)",1440,https://www.croma.com/fire-boltt-hulk-bsw052-smartwatch-with-bluetooth-calling-45mm-amoled-display-ip67-water-resistant-gold-pink-strap-/p/267285,3.8
"FIRE-BOLTT Legacy Smartwatch with Bluetooth Calling (36.32mm AMOLED Display, IP68 Water Resistant, Black Strap)",2860,https://www.croma.com/fire-boltt-legacy-smartwatch-with-bluetooth-calling-36-32mm-amoled-display-ip68-water-resistant-black-strap-/p/270987,4.6
"noise HRX Sprint Smartwatch with Bluetooth Calling (48.5mm TFT Display, IP67 Water Resistant, Active Blue Strap)",1094,https://www.croma.com/noise-hrx-sprint-smartwatch-with-bluetooth-calling-48-5mm-tft-display-ip67-water-resistant-active-blue-strap-/p/273848,N/A
"Noise HRX Bounce Smartwatch with Bluetooth Calling (35.3mm TFT Display, IP67 Water Resistant, Active Black Strap)",1094,https://www.croma.com/noise-hrx-bounce-smartwatch-with-bluetooth-calling-35-3mm-tft-display-ip67-water-resistant-active-black-strap-/p/273852,2.3
"FIRE-BOLTT Dagger Luxe Smartwatch with Bluetooth Calling (36.3mm AMOLED Display, IP68 Water Resistant, Black Strap)",2394,https://www.croma.com/fire-boltt-dagger-luxe-smartwatch-with-bluetooth-calling-36-3mm-amoled-display-ip68-water-resistant-black-strap-/p/274422,4.4
"FIRE-BOLTT Legacy Smartwatch with Bluetooth Calling (36.32mm AMOLED Display, IP68 Water Resistant, Black Strap)",2860,https://www.croma.com/fire-boltt-legacy-smartwatch-with-bluetooth-calling-36-32mm-amoled-display-ip68-water-resistant-black-strap-/p/270987,4.6
"FIRE-BOLTT Legacy Smartwatch with Bluetooth Calling (36.32mm AMOLED Display, IP68 Water Resistant, Black Leather Strap)",2548,https://www.croma.com/fire-boltt-legacy-smartwatch-with-bluetooth-calling-36-32mm-amoled-display-ip68-water-resistant-black-leather-strap-/p/270985,4.2
"Noise HRX Sprint Smartwatch with Bluetooth Calling (48.5mm TFT Display, IP67 Water Resistant, Active Grey Strap)",1094,https://www.croma.com/noise-hrx-sprint-smartwatch-with-bluetooth-calling-48-5mm-tft-display-ip67-water-resistant-active-grey-strap-/p/273849,3
"boAt Ultima Prism Smartwatch with Bluetooth Calling (49.78mm AMOLED Display, IP67 Water Resistant, Warm Grey Strap)",1699,https://www.croma.com/boat-ultima-prism-smartwatch-with-bluetooth-calling-49-78mm-amoled-display-ip67-water-resistant-warm-grey-strap-/p/306570,N/A
"boAt Wave Beat Call Smartwatch with Bluetooth Calling (43mm HD Curved Display, IP68 Water Resistant, Grey Strap)",1294,https://www.croma.com/boat-wave-beat-call-smartwatch-with-bluetooth-calling-43mm-hd-curved-display-ip68-water-resistant-grey-strap-/p/273028,N/A
"boAt Wave Prime 47 Smartwatch with Activity Tracker (42.9mm HD Display, IP67 Sweat Resistant, Matte Black Strap)",5990,https://www.croma.com/boat-wave-prime-47-smartwatch-with-activity-tracker-42-9mm-hd-display-ip67-sweat-resistant-matte-black-strap-/p/256253,4.6
"FIRE-BOLTT Hulk BSW052 Smartwatch with Bluetooth Calling (45mm AMOLED Display, IP67 Water Resistant, Gold Pink Strap)",1440,https://www.croma.com/fire-boltt-hulk-bsw052-smartwatch-with-bluetooth-calling-45mm-amoled-display-ip67-water-resistant-gold-pink-strap-/p/267285,3.8
"noise Colorfit Pro 4 Alpha Smartwatch with Bluetooth Calling (45.21mm AMOLED Display, IP68 Water Resistant, Jet Black Strap)",2499,https://www.croma.com/noise-colorfit-pro-4-alpha-smartwatch-with-bluetooth-calling-45-21mm-amoled-display-ip68-water-resistant-jet-black-strap-/p/267322,5
"Apple Watch Series 10 GPS+Cellular with Milanese Loop - S/M (46mm Retina LTPO3 OLED Display, Gold Titanium Case)",87200,https://www.croma.com/apple-watch-series-10-gps+cellular-with-milanese-loop-s-m-46mm-retina-ltpo3-oled-display-gold-titanium-case-/p/309419,N/A
"FIRE-BOLTT Celcius BSW059 Smartwatch with Activity Tracker (48.5mm Display, IP67 Water Resistant, Black Strap)",9999,https://www.croma.com/fire-boltt-celcius-bsw059-smartwatch-with-activity-tracker-48-5mm-display-ip67-water-resistant-black-strap-/p/265327,3.9
"Apple Watch Series 10 GPS+Cellular with Sport Band - M/L (46mm Retina LTPO3 OLED Display, Rose Gold Aluminium Case)",58100,https://www.croma.com/apple-watch-series-10-gps+cellular-with-sport-band-m-l-46mm-retina-ltpo3-oled-display-rose-gold-aluminium-case-/p/309499,N/A
"oppo A18 (4GB RAM, 128GB, Glowing Blue)",9494,https://www.croma.com/oppo-a18-4gb-ram-128gb-glowing-blue-/p/301508,N/A
"PORTRONICS Kronos X2 Smartwatch with Activity Tracker (33.02mm Full Touch Display, IP67 Water Resistant, Grey Strap)",3999,https://www.croma.com/portronics-kronos-x2-smartwatch-with-activity-tracker-33-02mm-full-touch-display-ip67-water-resistant-grey-strap-/p/255350,N/A
"OnePlus Nord 3 5G (8GB RAM, 128GB, Tempest Gray)",28999,https://www.croma.com/oneplus-nord-3-5g-8gb-ram-128gb-tempest-gray-/p/274673,3.2
"vivo Y18 (4GB RAM, 64GB, Space Black)",7999,https://www.croma.com/vivo-y18-4gb-ram-64gb-space-black-/p/306459,2
"FIRE-BOLTT Beast Smartwatch with Fitness & Health Tracking (42.9mm HD Display, IP67 Water Resistant, Blue)",7999,https://www.croma.com/fire-boltt-beast-smartwatch-with-fitness-health-tracking-42-9mm-hd-display-ip67-water-resistant-blue-/p/238817,4.6
"Redmi Watch 2 Lite Smartwatch with Activity Tracker (39.4mm TFT Display, 5 ATM Water Resistant, Black Strap)",7999,https://www.croma.com/redmi-watch-2-lite-smartwatch-with-activity-tracker-39-4mm-tft-display-5-atm-water-resistant-black-strap-/p/251769,5
"vivo Y28 5G (8GB RAM, 128GB, Crystal Purple)",15999,https://www.croma.com/vivo-y28-5g-8gb-ram-128gb-crystal-purple-/p/303528,5
"boAt Storm Iron Man Marvel Smartwatch with Health Monitoring (33mm 2.5D Curved Display, 5ATM Water Resistant, Stark Red Strap)",2594,https://www.croma.com/boat-storm-iron-man-marvel-smartwatch-with-health-monitoring-33mm-2-5d-curved-display-5atm-water-resistant-stark-red-strap-/p/246472,3
"realme 13 Pro 5G (12GB RAM, 512GB, Monet Purple)",28999,https://www.croma.com/realme-13-pro-5g-12gb-ram-512gb-monet-purple-/p/308463,N/A
"Redmi Note 12 Pro+ 5G (8GB RAM, 256GB, Iceberg Blue)",23794,https://www.croma.com/redmi-note-12-pro+-5g-8gb-ram-256gb-iceberg-blue-/p/267256,3.8
"Apple Watch Series 10 GPS+Cellular with Sport Band - S/M (42mm Retina LTPO3 OLED Display, Silver Aluminium Case)",55190,https://www.croma.com/apple-watch-series-10-gps+cellular-with-sport-band-s-m-42mm-retina-ltpo3-oled-display-silver-aluminium-case-/p/309476,N/A
"Redmi Note 12 Pro 5G (12GB RAM, 256GB, Stardust Purple)",26099,https://www.croma.com/redmi-note-12-pro-5g-12gb-ram-256gb-stardust-purple-/p/300164,N/A
"FIRE-BOLTT Huracan Smartwatch with Bluetooth Calling (49.5mm Always On Display, IP68 Water Resistant, Black White Strap)",4449,https://www.croma.com/fire-boltt-huracan-smartwatch-with-bluetooth-calling-49-5mm-always-on-display-ip68-water-resistant-black-white-strap-/p/303381,N/A
"PORTRONICS Kronos X2 Smartwatch with Activity Tracker (33mm Full Touch Display, IP67 Water Resistant, Blue Strap)",3999,https://www.croma.com/portronics-kronos-x2-smartwatch-with-activity-tracker-33mm-full-touch-display-ip67-water-resistant-blue-strap-/p/253439,N/A
"FIRE-BOLTT Elemento Smartwatch with Bluetooth Calling (49.5mm Always On Display, IP68 Water Resistant, Silver Strap)",5085,https://www.croma.com/fire-boltt-elemento-smartwatch-with-bluetooth-calling-49-5mm-always-on-display-ip68-water-resistant-silver-strap-/p/303406,N/A
"vivo Y200 5G (8GB RAM, 128GB, Desert Gold)",21999,https://www.croma.com/vivo-y200-5g-8gb-ram-128gb-desert-gold-/p/302300,N/A
"FIRE-BOLTT Infinity Luxe Smartwatch with Bluetooth Calling (40.64mm HD Display, IP67 Water Resistant, Silver Strap)",2373,https://www.croma.com/fire-boltt-infinity-luxe-smartwatch-with-bluetooth-calling-40-64mm-hd-display-ip67-water-resistant-silver-strap-/p/275354,3.8
"FIRE-BOLTT Ninja Fit BSW063 Smartwatch with Activity Tracker (42.9mm HD Display, IP68 Water Resistant, Grey Strap)",652,https://www.croma.com/fire-boltt-ninja-fit-bsw063-smartwatch-with-activity-tracker-42-9mm-hd-display-ip68-water-resistant-grey-strap-/p/273196,4.5
"SAMSUNG Galaxy A14 5G (4GB RAM, 128GB, Dark Red)",14499,https://www.croma.com/samsung-galaxy-a14-5g-4gb-ram-128gb-dark-red-/p/303889,N/A
