title,product_url,image_url,current_price,original_price,discount,rating,reviews,offer,delivery
"acer Swift Go 14 Intel Core Ultra 5 Touchscreen Thin and Light Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch WUXGA IPS Display, MS Office, Pure Silver, 1.32 KG)",/acer-swift-go-14-intel-core-ultra-5-touchscreen-thin-and-light-laptop-16gb-512gb-ssd-windows-11-home-14-inch-wuxga-ips-display-ms-office-pure-silver-1-32-kg-/p/304458,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715594284/Croma%20Assets/Computers%20Peripherals/Laptop/Images/304458_0_ujzbaw.png?tr=w-400,"₹79,990","₹1,29,999",38% Off,5,1,Rs 2000 Instant Discount,N/A
"Lenovo IdeaPad 3 15ITL6 Intel Core i3 11th Gen (15.6 inch, 8GB, 512GB, Windows 11 Home, MS Office 2021, Intel UHD, Full HD IPS Display, Arctic Grey, 82H803GSIN)",/lenovo-ideapad-3-15itl6-intel-core-i3-11th-gen-15-6-inch-8gb-512gb-windows-11-home-ms-office-2021-intel-uhd-full-hd-ips-display-arctic-grey-82h803gsin-/p/275775,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1697461930/Croma%20Assets/Computers%20Peripherals/Laptop/Images/275775_dn87xf.png?tr=w-400,"₹34,990","₹61,490",43% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Apple MacBook Air (13.6 inch, M3, 24GB, 512GB, macOS Sequoia, Silver)",/apple-macbook-air-13-6-inch-m3-24gb-512gb-macos-sequoia-silver-/p/311742,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1730787116/Croma%20Assets/Computers%20Peripherals/Laptop/Images/311742_0_kgvjae.png?tr=w-400,"₹1,17,994","₹1,54,900",24% Off,N/A,N/A,Rs.5000 Instant Discount*,N/A
"ASUS Zenbook A14 Snapdragon X X126100 Ultra Thin Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch WUXGA OLED Display, MS Office Home 2024, Zabriskie Beige, 0.98 KG)",/asus-zenbook-a14-snapdragon-x-x126100-ultra-thin-laptop-16gb-512gb-ssd-windows-11-home-14-inch-wuxga-oled-display-ms-office-home-2024-zabriskie-beige-0-98-kg-/p/314354,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1740377297/Croma%20Assets/Computers%20Peripherals/Laptop/Images/314354_uzun69.png?tr=w-400,"₹99,990","₹1,22,990",19% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"acer Aspire ALG AL15G-52 Intel Core i5 12th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD Display, NVIDIA GeForce RTX 3050, MS Office 2021, Steel Gray, 1.99 KG)",/acer-aspire-alg-al15g-52-intel-core-i5-12th-gen-gaming-laptop-16gb-512gb-ssd-windows-11-home-6gb-graphics-15-6-inch-144-hz-full-hd-display-nvidia-geforce-rtx-3050-ms-office-2021-steel-gray-1-99-kg-/p/307139,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739458549/Croma%20Assets/Computers%20Peripherals/Laptop/Images/307139_0_n4bgqc.png?tr=w-400,"₹65,999","₹95,999",31% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Microsoft Surface GO 2 Intel Core i5 11th Gen Touchscreen Thin & Light Laptop (8GB, 128GB SSD, Windows 11 Home, 12.4 inch PixelSense Display, Platinum, 1.12 KG)",/microsoft-surface-go-2-intel-core-i5-11th-gen-touchscreen-thin-light-laptop-8gb-128gb-ssd-windows-11-home-12-4-inch-pixelsense-display-platinum-1-12-kg-/p/257307,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715938797/Croma%20Assets/Computers%20Peripherals/Laptop/Images/257307_0_bzqc6h.png?tr=w-400,"₹51,994","₹81,999",37% Off,5,1,Rs 2000 Instant Discount,N/A
"DELL Inspiron 3530 Intel Core i3 13th Gen Thin and Light Laptop (8GB, 512GB SSD, Windows 11 Home, 15.6 inch FHD LED Backlit Display, MS Office 2021, Platinum Silver, 1.62 KG)",/dell-inspiron-3530-intel-core-i3-13th-gen-thin-and-light-laptop-8gb-512gb-ssd-windows-11-home-15-6-inch-fhd-led-backlit-display-ms-office-2021-platinum-silver-1-62-kg-/p/274213,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718783099/Croma%20Assets/Computers%20Peripherals/Laptop/Images/274213_0_e1xkzr.png?tr=w-400,"₹39,990","₹55,999",29% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Dell Inspiron 7440 Intel Core i5 13th Gen Touchscreen 2-in-1 Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch Full HD Plus IPS Display, MS Office 2021, Ice Blue Metal, 1.75 KG)",/dell-inspiron-7440-intel-core-i5-13th-gen-touchscreen-2-in-1-laptop-16gb-512gb-ssd-windows-11-home-14-inch-full-hd-plus-ips-display-ms-office-2021-ice-blue-metal-1-75-kg-/p/312216,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1742473508/Croma%20Assets/Computers%20Peripherals/Laptop/Images/312216_0_r2ohlj.png?tr=w-400,"₹75,099","₹82,925",9% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"ASUS ROG Strix G16 G614JV-N3474WS Intel Core i7 13th Gen Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16 inch 165 Hz WUXGA IPS Display, NVIDIA GeForce RTX 4060, MS Office Home and Student 2021, Eclipse Gray, 2.5 KG)",/asus-rog-strix-g16-g614jv-n3474ws-intel-core-i7-13th-gen-gaming-laptop-16gb-1tb-ssd-windows-11-home-8gb-graphics-16-inch-165-hz-wuxga-ips-display-nvidia-geforce-rtx-4060-ms-office-home-and-student-2021-eclipse-gray-2-5-kg-/p/306477,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739458255/Croma%20Assets/Computers%20Peripherals/Laptop/Images/306477_0_lsufx1.png?tr=w-400,"₹1,29,990","₹1,61,990",20% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Lenovo IdeaPad Slim 3 15IRH8 Intel Core i5 13th Gen Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD IPS Display, MS Office 2024, Arctic Grey, 1.62 KG)",/lenovo-ideapad-slim-3-15irh8-intel-core-i5-13th-gen-thin-light-laptop-16gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-ips-display-ms-office-2024-arctic-grey-1-62-kg-/p/312506,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1736963033/Croma%20Assets/Computers%20Peripherals/Laptop/Images/312506_mcof92.png?tr=w-400,"₹59,990","₹86,990",31% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Apple MacBook Air 2024 (13.6 inch, M3, 8GB, 256GB, macOS Sequoia, Space Grey)",/apple-macbook-air-2024-13-6-inch-m3-8gb-256gb-macos-sequoia-space-grey-/p/305375,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1709724971/Croma%20Assets/Computers%20Peripherals/Laptop/Images/305375_zsmya5.png?tr=w-400,"₹93,494","₹1,04,900",11% Off,N/A,N/A,N/A,N/A
"MSI Cyborg 15 A13VFK 1079IN Intel Core i7 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 8GB Graphics, 15.6 inch 144 Hz FHD Display, NVIDIA GeForce RTX 4060, MS Office Home & Student 2021, Translucent Black, 1.98 KG)",/msi-cyborg-15-a13vfk-1079in-intel-core-i7-13th-gen-gaming-laptop-16gb-512gb-ssd-windows-11-home-8gb-graphics-15-6-inch-144-hz-fhd-display-nvidia-geforce-rtx-4060-ms-office-home-student-2021-translucent-black-1-98-kg-/p/306663,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1724857756/Croma%20Assets/Computers%20Peripherals/Laptop/Images/306663_0_kx5guc.png?tr=w-400,"₹1,02,990","₹1,28,990",20% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"HP Victus 15-FA1402TX Intel Core i7 12th Gen Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 3050, MS Office Home & Student 2021, Performance Blue, 2.29 KG)",/hp-victus-15-fa1402tx-intel-core-i7-12th-gen-gaming-laptop-16gb-1tb-ssd-windows-11-home-4gb-graphics-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-3050-ms-office-home-student-2021-performance-blue-2-29-kg-/p/308874,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1736342945/Croma%20Assets/Computers%20Peripherals/Laptop/Images/308874_0_x9f5oe.png?tr=w-400,"₹75,490","₹96,064",21% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"DELL Inspiron 5330 Intel Core Ultra 7 14th Gen Notebook Laptop (16GB, 1TB SSD, Windows 11 Home, 13.3 inch QHD Plus Display, Microsoft Office Home and Student 2021, Platinum Silver, 1.24 KG)",/dell-inspiron-5330-intel-core-ultra-7-14th-gen-notebook-laptop-16gb-1tb-ssd-windows-11-home-13-3-inch-qhd-plus-display-microsoft-office-home-and-student-2021-platinum-silver-1-24-kg-/p/305864,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721213710/Croma%20Assets/Computers%20Peripherals/Laptop/Images/305864_0_wa5ces.png?tr=w-400,"₹99,990","₹1,09,899",9% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Lenovo Legion 5 15IRX9 Intel Core i7 13th Gen Gaming Laptop (24GB, 512GB SSD, Windows 11 Home, 8GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 4060, MS Office Home & Student 2021, Storm Grey, 2.32 KG)",/lenovo-legion-5-15irx9-intel-core-i7-13th-gen-gaming-laptop-24gb-512gb-ssd-windows-11-home-8gb-graphics-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-4060-ms-office-home-student-2021-storm-grey-2-32-kg-/p/310919,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739459214/Croma%20Assets/Computers%20Peripherals/Laptop/Images/310919_0_auwn6a.png?tr=w-400,"₹1,14,990","₹1,74,890",34% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"acer Aspire 5 Intel Core i5 13th Gen Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, MS Office 2021, Steel Gray, 1.75 KG)",/acer-aspire-5-intel-core-i5-13th-gen-thin-light-laptop-16gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-ms-office-2021-steel-gray-1-75-kg-/p/306919,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1732187864/Croma%20Assets/Computers%20Peripherals/Laptop/Images/306919_0_xbcjky.png?tr=w-400,"₹52,990","₹77,999",32% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Apple MacBook Air (15.3 inch, M3, 24GB, 512GB, macOS Sequoia, Silver)",/apple-macbook-air-15-3-inch-m3-24gb-512gb-macos-sequoia-silver-/p/311853,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1730787493/Croma%20Assets/Computers%20Peripherals/Laptop/Images/311853_0_nii8ht.png?tr=w-400,"₹1,39,994","₹1,74,900",20% Off,N/A,N/A,Rs.5000 Instant Discount*,N/A
"Apple MacBook Air (15.3 inch, M3, 16GB, 512GB, macOS, Starlight)",/apple-macbook-air-15-3-inch-m3-16gb-512gb-macos-starlight-/p/305424,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715866931/Croma%20Assets/Computers%20Peripherals/Laptop/Images/305424_epb6fv.png?tr=w-400,"₹1,21,190","₹1,54,900",22% Off,N/A,N/A,Rs.5000 Instant Discount*,N/A
"DELL Inspiron 3525 AMD Ryzen 7 5th Gen Notebook Laptop (16GB, 512GB SSD, Windows 11, 15.6 inch Full HD LED Backlit Display, MS Office Home & Student 2021, Carbon Black, 1.62 KG)",/dell-inspiron-3525-amd-ryzen-7-5th-gen-notebook-laptop-16gb-512gb-ssd-windows-11-15-6-inch-full-hd-led-backlit-display-ms-office-home-student-2021-carbon-black-1-62-kg-/p/305772,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1724856077/Croma%20Assets/Computers%20Peripherals/Laptop/Images/305772_0_kk64a2.png?tr=w-400,"₹47,990","₹55,297",13% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Acer Swift Go 14 Intel Core Ultra 5 Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch OLED WUXGA Display, MS Office, Pure Silver, 1.32 KG)",/acer-swift-go-14-intel-core-ultra-5-thin-light-laptop-16gb-512gb-ssd-windows-11-home-14-inch-oled-wuxga-display-ms-office-pure-silver-1-32-kg-/p/313255,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1737721137/Croma%20Assets/Computers%20Peripherals/Laptop/Images/313255_0_nijmcv.png?tr=w-400,"₹79,999","₹1,06,999",25% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Acer Swift Go 14 AMD Ryzen 7 7730U Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch Full HD IPS Display, MS Office, Pure Silver, 1.25 KG)",/acer-swift-go-14-amd-ryzen-7-7730u-thin-light-laptop-16gb-512gb-ssd-windows-11-home-14-inch-full-hd-ips-display-ms-office-pure-silver-1-25-kg-/p/311018,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1736342931/Croma%20Assets/Computers%20Peripherals/Laptop/Images/311018_0_mrti9c.png?tr=w-400,"₹49,999","₹81,999",39% Off,5,1,Rs 2000 Instant Discount,N/A
"Apple MacBook Pro (14.2 inch, M3, 8GB, 512GB, macOS, Space Grey)",/apple-macbook-pro-14-2-inch-m3-8gb-512gb-macos-space-grey-/p/301926,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1698840199/Croma%20Assets/Computers%20Peripherals/Laptop/Images/301926_kxho1l.png?tr=w-400,"₹1,33,494","₹1,49,900",11% Off,N/A,N/A,N/A,N/A
"Apple MacBook Air (13.6 inch, M2, 16GB, 256GB, macOS Sequoia, Space Grey)",/apple-macbook-air-13-6-inch-m2-16gb-256gb-macos-sequoia-space-grey-/p/311745,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1730787227/Croma%20Assets/Computers%20Peripherals/Laptop/Images/311745_0_thmicu.png?tr=w-400,"₹77,994","₹99,900",22% Off,N/A,N/A,Rs.5000 Instant Discount*,N/A
"DELL Inspiron G15 5520 Intel Core i7 12th Gen (15.6 inch, 16GB, 512GB, Windows 11, MS Office 2021, NVIDIA GeForce RTX 3060, Full HD Display, Dark Shadow Grey, D560895WIN9S)",/dell-inspiron-g15-5520-intel-core-i7-12th-gen-15-6-inch-16gb-512gb-windows-11-ms-office-2021-nvidia-geforce-rtx-3060-full-hd-display-dark-shadow-grey-d560895win9s-/p/267504,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715935017/Croma%20Assets/Computers%20Peripherals/Laptop/Images/267504_0_mhflqx.png?tr=w-400,"₹1,10,499","₹1,37,599",20% Off,4,1,Rs 2000 Instant Discount,N/A
"ASUS Vivobook 14 X1404VA-NK541WS Intel Core i5 13th Gen Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch Full HD Display, MS Office Home & Student 2021, Quiet Blue, 1.4 KG)",/asus-vivobook-14-x1404va-nk541ws-intel-core-i5-13th-gen-thin-light-laptop-16gb-512gb-ssd-windows-11-home-14-inch-full-hd-display-ms-office-home-student-2021-quiet-blue-1-4-kg-/p/307957,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739457859/Croma%20Assets/Computers%20Peripherals/Laptop/Images/307957_0_ekyoog.png?tr=w-400,"₹46,990","₹79,990",41% Off,5,1,Rs 2000 Instant Discount,N/A
"acer Aspire Lite AMD Ryzen 5 Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, MS Office, Steel Grey, 1.59 KG)",/acer-aspire-lite-amd-ryzen-5-thin-light-laptop-16gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-ms-office-steel-grey-1-59-kg-/p/303879,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1714041021/Croma%20Assets/Computers%20Peripherals/Laptop/Images/303879_0_l9yszd.png?tr=w-400,"₹37,990","₹62,990",40% Off,5,1,Rs 2000 Instant Discount,N/A
"ASUS Zenbook A14 Snapdragon X X1 26 100 Ultra Thin Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch WUXGA OLED Display, MS Office Home 2024, Iceland Gray, 0.98 KG)",/asus-zenbook-a14-snapdragon-x-x1-26-100-ultra-thin-laptop-16gb-512gb-ssd-windows-11-home-14-inch-wuxga-oled-display-ms-office-home-2024-iceland-gray-0-98-kg-/p/314359,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1740378478/Croma%20Assets/Computers%20Peripherals/Laptop/Images/314359_a6jgxq.png?tr=w-400,"₹94,990","₹1,22,990",23% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Lenovo IdeaPad 3 15IAU7 Intel Core i3 12th Gen Thin & Light Laptop (8GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD IPS Display, MS Office 2021, Arctic Grey, 1.63 KG)",/lenovo-ideapad-3-15iau7-intel-core-i3-12th-gen-thin-light-laptop-8gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-ips-display-ms-office-2021-arctic-grey-1-63-kg-/p/312760,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1744118116/Croma%20Assets/Computers%20Peripherals/Laptop/Images/312760_0_wequjn.png?tr=w-400,"₹36,990","₹57,590",36% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"ASUS TUF Gaming A15 FA507UI-LP066WS AMD Ryzen9 Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 4070, MS Office Home and Student 2021, Mecha Gray, 2.2 KG)",/asus-tuf-gaming-a15-fa507ui-lp066ws-amd-ryzen9-gaming-laptop-16gb-1tb-ssd-windows-11-home-8gb-graphics-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-4070-ms-office-home-and-student-2021-mecha-gray-2-2-kg-/p/306475,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739458180/Croma%20Assets/Computers%20Peripherals/Laptop/Images/306475_0_cmlkgg.png?tr=w-400,"₹1,42,990","₹1,71,990",17% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"HP Victus 15 fa1128TX Intel Core i5 13th Gen Gaming Laptop (16GB, 512TB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 2050, Performance Blue, 2.29 KG)",/hp-victus-15-fa1128tx-intel-core-i5-13th-gen-gaming-laptop-16gb-512tb-ssd-windows-11-home-4gb-graphics-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-2050-performance-blue-2-29-kg-/p/306448,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721988900/Croma%20Assets/Computers%20Peripherals/Laptop/Images/306448_0_rq9n7i.png?tr=w-400,"₹61,990","₹89,999",31% Off,5,1,Rs 2000 Instant Discount,N/A
"SAMSUNG Galaxy Book4 Intel Core 5 Thin and Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD LED Display, MS Office, SIlver, 1.55 KG)",/samsung-galaxy-book4-intel-core-5-thin-and-light-laptop-16gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-led-display-ms-office-silver-1-55-kg-/p/305607,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739458760/Croma%20Assets/Computers%20Peripherals/Laptop/Images/305607_0_wf8y4f.png?tr=w-400,"₹69,990","₹91,989",24% Off,N/A,N/A,N/A,N/A
"ASUS ROG Strix G16 Intel Core i7 13th Gen Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 6GB Graphics, 16 inch 165 Hz Full HD Plus Display, NVIDIA GeForce RTX 4050, MS Office Home 2024, Eclipse Gray, 2.5 KG)",/asus-rog-strix-g16-intel-core-i7-13th-gen-gaming-laptop-16gb-1tb-ssd-windows-11-home-6gb-graphics-16-inch-165-hz-full-hd-plus-display-nvidia-geforce-rtx-4050-ms-office-home-2024-eclipse-gray-2-5-kg-/p/313839,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1740046313/Croma%20Assets/Computers%20Peripherals/Laptop/Images/313839_mvurl2.png?tr=w-400,"₹1,25,990","₹1,53,990",18% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"HP Pavilion 15 eh1047AU AMD Ryzen 5 Laptop (16GB, 1TB SSD, Windows 11 Home, 15.6 inch Full HD IPS Display, MS Office 2021, Natural Silver, 1.75 KG)",/hp-pavilion-15-eh1047au-amd-ryzen-5-laptop-16gb-1tb-ssd-windows-11-home-15-6-inch-full-hd-ips-display-ms-office-2021-natural-silver-1-75-kg-/p/304690,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739458012/Croma%20Assets/Computers%20Peripherals/Laptop/Images/304690_0_u6jalb.png?tr=w-400,"₹57,990","₹64,492",10% Off,5,2,Rs 2000 Instant Discount,N/A
"Lenovo LOQ 15IRH8 Intel Core i7 13th Gen Gaming Laptop (16GB, 512GB, Windows 11 Home, 8GB, 15.6 inch 144 Hz Full HD IPS Display,NVIDIA GeForce RTX 4060, MS Office Home & Student 2021, Storm Grey, 2.4 KG)",/lenovo-loq-15irh8-intel-core-i7-13th-gen-gaming-laptop-16gb-512gb-windows-11-home-8gb-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-4060-ms-office-home-student-2021-storm-grey-2-4-kg-/p/300104,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1724857175/Croma%20Assets/Computers%20Peripherals/Laptop/Images/300104_0_lezupx.png?tr=w-400,"₹1,09,990","₹1,61,990",32% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"HP Envy x360 15-fh0015AU AMD Ryzen 5 (15.6 inch, 16GB, 512GB, Windows 11 Home, MS Office 2021, AMD Radeon, FHD IPS Display, Nightfall Black, 8C4S1PA)",/hp-envy-x360-15-fh0015au-amd-ryzen-5-15-6-inch-16gb-512gb-windows-11-home-ms-office-2021-amd-radeon-fhd-ips-display-nightfall-black-8c4s1pa-/p/275036,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1724064246/275036_0_dgmj8c.png?tr=w-400,"₹78,990","₹87,761",10% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"ASUS ROG Zephyrus G14 GA403UV-QS085WS AMD Ryzen 9 8945HS Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 14 inch 120 Hz 3K OLED Display, NVIDIA GeForce RTX 4060, MS Office Home and Student, Eclipse Gray, 1.5 KG)",/asus-rog-zephyrus-g14-ga403uv-qs085ws-amd-ryzen-9-8945hs-gaming-laptop-16gb-1tb-ssd-windows-11-home-8gb-graphics-14-inch-120-hz-3k-oled-display-nvidia-geforce-rtx-4060-ms-office-home-and-student-eclipse-gray-1-5-kg-/p/307838,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1728567576/Croma%20Assets/Computers%20Peripherals/Laptop/Images/307838_0_dftvrh.png?tr=w-400,"₹1,69,990","₹1,91,990",11% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"SAMSUNG Galaxy Book4 Pro Intel Core Ultra 7 Touchscreen Thin & Light Laptop (32GB, 1TB SSD, Windows 11 Home, 16 inch WQXGA Plus AMOLED Display, MS Office 2021, Moonstone Gray, 1.56 KG)",/samsung-galaxy-book4-pro-intel-core-ultra-7-touchscreen-thin-light-laptop-32gb-1tb-ssd-windows-11-home-16-inch-wqxga-plus-amoled-display-ms-office-2021-moonstone-gray-1-56-kg-/p/305105,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739459321/Croma%20Assets/Computers%20Peripherals/Laptop/Images/305105_0_tsxzpn.png?tr=w-400,"₹1,76,990","₹2,09,289",15% Off,N/A,N/A,N/A,N/A
"SAMSUNG Galaxy Book4 Pro Intel Core Ultra 5 Touchscreen Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 16 inch WQXGA Plus AMOLED Display, MS Office 2021, Moonstone Gray, 1.56 KG)",/samsung-galaxy-book4-pro-intel-core-ultra-5-touchscreen-thin-light-laptop-16gb-512gb-ssd-windows-11-home-16-inch-wqxga-plus-amoled-display-ms-office-2021-moonstone-gray-1-56-kg-/p/305082,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715594314/Croma%20Assets/Computers%20Peripherals/Laptop/Images/305082_0_deqejh.png?tr=w-400,"₹1,36,990","₹1,63,289",16% Off,N/A,N/A,N/A,N/A
"Apple MacBook Air 2024 (13.6 inch, M3, 8GB, 512GB, macOS Sequoia, Midnight)",/apple-macbook-air-2024-13-6-inch-m3-8gb-512gb-macos-sequoia-midnight-/p/305377,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1709727147/Croma%20Assets/Computers%20Peripherals/Laptop/Images/305377_nyr5ku.png?tr=w-400,"₹1,11,494","₹1,24,900",11% Off,N/A,N/A,N/A,N/A
"acer ALG AL15G-52 Intel Core i5 12th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 60 Hz Full HD Display, NVIDIA GeForce RTX 2050, Steel Gray, 1.99 KG)",/acer-alg-al15g-52-intel-core-i5-12th-gen-gaming-laptop-16gb-512gb-ssd-windows-11-home-4gb-graphics-15-6-inch-60-hz-full-hd-display-nvidia-geforce-rtx-2050-steel-gray-1-99-kg-/p/307199,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1738218190/Croma%20Assets/Computers%20Peripherals/Laptop/Images/307199_0_v5jdqk.png?tr=w-400,"₹54,999","₹89,999",39% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Lenovo IdeaPad Slim 5 16IAH8 Intel Core i5 12th Gen (16 inch, 16GB, 512GB, Windows 11 Home, MS Office 2021, Intel UHD Graphics, WUXGA IPS Display, Cloud Grey, 83BG000NIN)",/lenovo-ideapad-slim-5-16iah8-intel-core-i5-12th-gen-16-inch-16gb-512gb-windows-11-home-ms-office-2021-intel-uhd-graphics-wuxga-ips-display-cloud-grey-83bg000nin-/p/276038,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1717060790/Croma%20Assets/Computers%20Peripherals/Laptop/Images/276038_0_iw2s4h.png?tr=w-400,"₹61,990","₹88,090",30% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"ASUS ROG Zephyrus G16 GU605MI-QP253WS Intel Core Ultra 9 Gaming Laptop (32GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16 inch 240 Hz 2.5K WQXGA IPS Display, NVIDIA GeForce RTX 4070, MS Office Home and Student 2021, Eclipse Gray, 1.85 KG)",/asus-rog-zephyrus-g16-gu605mi-qp253ws-intel-core-ultra-9-gaming-laptop-32gb-1tb-ssd-windows-11-home-8gb-graphics-16-inch-240-hz-2-5k-wqxga-ips-display-nvidia-geforce-rtx-4070-ms-office-home-and-student-2021-eclipse-gray-1-85-kg-/p/306478,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739458045/Croma%20Assets/Computers%20Peripherals/Laptop/Images/306478_0_webhjc.png?tr=w-400,"₹2,09,990","₹2,51,990",17% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
